RowNumber,variable1,variable2,variable3,result
13821,381,31,U,35020
13822,35,23,N,4524
13823,41,54,T,7980
13824,633,96,D,49572
13825,223,53,X,24288
13826,591,31,U,52870
13827,151,23,C,11658
13828,358,77,Y,38715
13829,996,53,T,88116
13830,770,31,U,68085
13831,741,76,A,53105
13832,167,59,M,17402
13833,194,67,W,22707
13834,770,27,H,57384
13835,659,94,L,57228
13836,342,15,J,26418
13837,148,89,X,20856
13838,280,81,S,29963
13839,275,89,V,31304
13840,354,73,Y,38003
13841,207,57,Q,21384
13842,118,72,Q,15390
13843,51,25,M,5852
13844,401,71,T,39648
13845,845,15,E,59340
13846,993,75,C,71556
13847,209,66,B,18150
13848,134,23,Q,12717
13849,427,30,L,34732
13850,367,91,S,38014
13851,106,23,A,8385
13852,323,92,K,31125
13853,873,67,G,66740
13854,206,53,D,17612
13855,920,33,V,81958
13856,278,45,B,21318
13857,101,69,U,14450
13858,316,93,J,30266
13859,718,19,U,62645
13860,979,80,G,75189
13861,542,16,W,48546
13862,229,57,H,20592
13863,913,54,D,65756
13864,259,94,H,25416
13865,61,96,Q,12717
13866,518,65,B,38478
13867,904,10,S,75862
13868,505,81,A,38090
13869,627,16,L,48868
13870,361,49,Z,36900
13871,170,41,O,16669
13872,250,43,W,25491
13873,589,68,C,44019
13874,886,69,V,82130
13875,75,17,B,6072
13876,546,74,S,51460
13877,305,39,A,22360
13878,525,35,G,39760
13879,658,74,Q,59292
13880,400,13,L,31388
13881,219,54,D,18564
13882,412,18,H,30960
13883,736,72,J,59792
13884,912,24,J,69264
13885,667,99,R,62812
13886,506,47,N,43134
13887,3,17,N,1560
13888,240,88,Q,26568
13889,441,60,N,39078
13890,360,16,J,27824
13891,354,83,K,32775
13892,305,53,A,23270
13893,640,31,G,47641
13894,692,32,I,52852
13895,434,19,S,37599
13896,312,75,Y,34443
13897,392,11,J,29822
13898,747,54,L,60876
13899,394,91,O,38315
13900,291,80,I,27083
13901,245,79,M,24948
13902,139,62,O,15879
13903,780,19,M,61523
13904,508,81,I,42997
13905,24,37,F,4270
13906,644,39,A,44395
13907,126,14,G,9940
13908,318,91,H,29448
13909,498,54,Q,44712
13910,339,52,X,34408
13911,752,96,X,74624
13912,319,47,C,24522
13913,352,46,Z,35820
13914,350,70,L,31920
13915,483,76,M,43043
13916,474,14,S,40504
13917,442,75,Q,41877
13918,177,76,A,16445
13919,171,53,T,18816
13920,546,47,T,49812
13921,569,62,Z,56790
13922,101,97,R,16236
13923,868,60,M,71456
13924,721,25,J,55204
13925,436,45,B,31746
13926,532,20,C,36984
13927,675,23,K,52350
13928,100,44,L,10944
13929,493,69,P,44960
13930,68,90,F,11060
13931,400,19,T,35196
13932,990,86,M,82852
13933,660,15,G,47925
13934,786,86,L,66272
13935,641,12,U,55505
13936,416,28,X,39072
13937,334,11,R,28290
13938,776,16,O,62568
13939,385,71,U,38760
13940,520,81,T,50484
13941,610,65,V,58050
13942,827,94,L,69996
13943,613,91,I,51392
13944,945,73,V,87548
13945,380,84,N,36192
13946,634,45,T,57036
13947,866,51,D,62356
13948,365,61,N,33228
13949,32,47,F,5530
13950,328,36,H,26208
13951,255,50,H,21960
13952,331,78,W,35583
13953,57,80,K,10275
13954,960,88,C,70216
13955,748,59,K,60525
13956,471,32,H,36216
13957,232,53,P,22800
13958,260,76,F,23520
13959,984,19,R,82246
13960,467,82,U,46665
13961,269,72,B,22506
13962,472,85,G,39547
13963,417,23,O,34760
13964,950,81,O,81449
13965,971,75,G,74266
13966,519,57,H,41472
13967,392,35,L,32452
13968,129,44,Z,15570
13969,879,51,H,66960
13970,239,82,N,25038
13971,428,14,I,32266
13972,708,22,L,55480
13973,175,75,P,20000
13974,773,39,W,70644
13975,655,53,R,58056
13976,524,90,S,50962
13977,362,35,N,30966
13978,720,92,O,64148
13979,955,70,H,73800
13980,780,73,K,63975
13981,407,20,F,29890
13982,241,67,K,23100
13983,177,68,I,17885
13984,945,47,T,83328
13985,633,43,R,55432
13986,493,96,A,38285
13987,318,46,S,30212
13988,906,60,D,65688
13989,9,25,X,2992
13990,865,59,Y,82236
13991,986,84,A,69550
13992,188,74,X,23056
13993,197,51,Q,20088
13994,775,45,A,53300
13995,307,97,E,27876
13996,597,54,E,44919
13997,882,41,A,59995
13998,576,87,K,49725
13999,927,14,D,63988
14000,964,75,K,77925
14001,680,62,O,58618
14002,686,30,F,50120
14003,687,57,B,49104
14004,879,70,C,63583
14005,42,22,P,5120
14006,334,38,O,29388
14007,636,77,F,49910
14008,744,45,X,69432
14009,809,72,Z,79290
14010,237,18,O,20145
14011,406,27,Q,35073
14012,672,11,Z,61470
14013,998,30,I,75044
14014,295,89,X,33792
14015,677,44,O,56959
14016,14,35,T,4116
14017,718,97,K,61125
14018,762,18,O,61620
14019,795,24,P,65520
14020,345,51,R,32472
14021,449,82,D,36108
14022,924,91,R,83230
14023,930,52,E,67758
14024,400,22,A,27430
14025,476,60,G,38056
14026,733,28,F,53270
14027,636,17,P,52240
14028,582,48,Q,51030
14029,711,44,G,53605
14030,740,48,L,59888
14031,556,60,Y,54824
14032,684,80,R,62648
14033,26,78,I,7592
14034,862,74,J,69264
14035,531,84,Y,54735
14036,357,48,F,28350
14037,403,58,D,31348
14038,164,77,C,16147
14039,707,33,C,49580
14040,496,93,Z,53010
14041,966,55,U,86785
14042,722,39,J,56314
14043,201,98,X,26312
14044,294,52,V,29756
14045,164,14,B,11748
14046,944,92,V,89096
14047,346,93,W,38193
14048,476,81,J,41218
14049,681,84,L,58140
14050,738,67,J,59570
14051,959,48,T,84588
14052,101,48,A,9685
14053,237,53,Y,25810
14054,163,10,O,13667
14055,490,57,E,37743
14056,890,70,S,79680
14057,641,74,X,62920
14058,681,46,P,58160
14059,99,72,J,12654
14060,995,94,E,75141
14061,547,36,R,47806
14062,864,61,G,65675
14063,317,12,L,25004
14064,730,78,E,55752
14065,865,22,T,74508
14066,11,86,K,7275
14067,289,66,G,25205
14068,835,68,J,66822
14069,236,40,V,23736
14070,176,73,P,19920
14071,292,82,M,28798
14072,129,56,L,14060
14073,791,10,B,52866
14074,858,95,G,67663
14075,46,19,L,4940
14076,568,55,J,46102
14077,16,29,R,3690
14078,538,72,M,46970
14079,744,67,X,71368
14080,761,64,S,68475
14081,28,65,Z,8370
14082,254,92,I,25258
14083,547,21,C,38056
14084,374,65,X,38632
14085,533,89,V,53492
14086,488,49,E,37053
14087,60,57,G,8307
14088,137,62,C,13333
14089,621,92,P,57040
14090,818,49,Y,77163
14091,962,70,W,89784
14092,586,95,L,51756
14093,163,52,A,13975
14094,461,58,B,34254
14095,452,64,I,37668
14096,74,79,G,10863
14097,611,76,E,47403
14098,211,92,A,19695
14099,491,80,J,42254
14100,863,27,R,72980
14101,455,25,F,33600
14102,704,11,Y,63635
14103,928,85,C,67871
14104,187,43,Z,20700
14105,741,47,A,51220
14106,989,64,T,88452
14107,590,83,D,45764
14108,770,78,H,61056
14109,785,50,Q,67635
14110,341,97,M,33726
14111,524,100,I,45552
14112,397,10,L,30932
14113,575,32,G,43097
14114,980,63,U,88655
14115,41,69,X,9680
14116,796,20,Y,72624
14117,837,25,I,62926
14118,980,82,Y,94518
14119,3,14,M,1309
14120,378,91,E,32361
14121,365,84,D,30532
14122,216,100,E,21804
14123,931,24,N,74490
14124,416,63,T,40236
14125,518,74,D,40256
14126,591,39,V,54180
14127,941,71,T,85008
14128,128,99,S,18841
14129,834,97,B,61446
14130,910,57,T,81228
14131,338,43,X,33528
14132,973,30,G,71213
14133,484,51,N,41730
14134,275,80,R,29110
14135,830,61,W,77517
14136,310,79,O,30731
14137,60,82,U,12070
14138,5,94,T,8316
14139,321,80,D,27268
14140,563,79,A,41730
14141,89,29,J,8732
14142,3,75,E,5382
14143,349,44,D,26724
14144,287,86,L,28348
14145,516,22,Q,43578
14146,87,20,R,8774
14147,870,80,N,74100
14148,410,82,V,42312
14149,594,36,S,52290
14150,523,52,Z,51750
14151,879,78,V,82302
14152,134,25,B,10494
14153,1000,90,P,87200
14154,117,16,A,8645
14155,307,88,I,28835
14156,100,25,X,11000
14157,180,90,U,22950
14158,940,78,A,66170
14159,95,21,J,8584
14160,17,89,K,7950
14161,752,13,R,62730
14162,708,20,Y,64792
14163,735,82,V,70262
14164,567,53,I,45260
14165,660,100,V,65360
14166,650,94,X,65472
14167,8,49,M,4389
14168,361,40,M,30877
14169,551,88,F,44730
14170,766,93,W,74733
14171,322,64,H,27792
14172,767,23,Q,63990
14173,42,14,T,4704
14174,305,43,Q,28188
14175,200,42,C,16214
14176,849,19,B,57288
14177,118,85,P,16240
14178,348,63,G,29181
14179,616,55,O,53009
14180,812,71,D,60044
14181,821,71,R,73144
14182,913,43,Z,86040
14183,590,63,B,43098
14184,92,78,U,14450
14185,734,57,Q,64071
14186,756,30,G,55806
14187,583,73,S,54448
14188,907,85,Q,80352
14189,768,23,B,52206
14190,444,50,N,38532
14191,111,12,L,9348
14192,86,63,E,10281
14193,882,19,C,60367
14194,92,38,X,11440
14195,349,60,E,28221
14196,99,10,O,8611
14197,205,77,A,18330
14198,539,34,Y,50997
14199,474,53,W,45849
14200,261,89,C,23450
14201,954,19,S,80759
14202,669,54,C,48441
14203,956,54,M,77770
14204,492,37,T,44436
14205,211,31,X,21296
14206,847,57,I,65992
14207,679,48,N,56706
14208,471,83,W,48198
14209,827,72,S,74617
14210,994,51,V,89870
14211,38,18,Q,4536
14212,469,83,U,46920
14213,865,75,C,62980
14214,665,58,R,59286
14215,135,48,Y,16287
14216,56,84,J,10360
14217,320,66,V,33196
14218,272,17,I,21097
14219,474,76,P,44000
14220,625,22,T,54348
14221,819,93,G,64752
14222,559,94,X,57464
14223,129,43,F,12040
14224,872,45,L,69692
14225,888,45,U,79305
14226,531,57,C,39396
14227,595,17,R,50184
14228,442,91,I,38909
14229,999,91,U,92650
14230,210,92,H,21744
14231,213,19,H,16704
14232,513,57,D,38760
14233,465,46,U,43435
14234,557,100,N,51246
14235,105,19,A,8060
14236,578,25,V,51858
14237,182,54,L,17936
14238,528,22,I,40150
14239,716,89,T,67620
14240,815,82,E,61893
14241,441,65,E,34914
14242,469,28,U,42245
14243,323,69,Q,31752
14244,32,13,M,3465
14245,172,93,L,20140
14246,899,13,L,69312
14247,381,58,J,32486
14248,544,93,K,47775
14249,970,60,X,90640
14250,995,79,O,84846
14251,265,48,J,23162
14252,723,94,S,67811
14253,909,82,G,70361
14254,977,73,M,80850
14255,169,85,Q,20574
14256,542,98,D,43520
14257,204,42,J,18204
14258,653,89,M,57134
14259,26,22,Q,3888
14260,602,42,F,45080
14261,144,40,N,14352
14262,26,39,W,5655
14263,817,22,I,61247
14264,624,47,J,49654
14265,791,96,L,67412
14266,504,97,M,46277
14267,289,40,Y,29281
14268,830,10,H,60480
14269,21,87,Q,8748
14270,787,30,G,58007
14271,6,30,J,2664
14272,878,73,O,75129
14273,75,54,S,10707
14274,199,26,D,15300
14275,288,59,I,25331
14276,285,79,F,25480
14277,869,79,Y,84372
14278,427,95,M,40194
14279,364,92,L,34656
14280,20,45,U,5525
14281,211,59,R,22140
14282,631,60,Y,61499
14283,986,73,L,80484
14284,52,63,Q,9315
14285,635,44,C,45493
14286,282,85,N,28626
14287,117,99,G,15336
14288,415,13,C,28676
14289,167,49,T,18144
14290,517,44,G,39831
14291,748,38,T,66024
14292,167,68,X,20680
14293,438,33,E,32499
14294,928,38,K,72450
14295,918,10,U,78880
14296,506,59,K,42375
14297,564,82,T,54264
14298,300,21,I,23433
14299,754,77,Y,73959
14300,244,72,T,26544
14301,589,36,X,55000
14302,999,30,D,69972
14303,145,33,U,15130
14304,723,44,O,60593
14305,229,74,W,26361
14306,535,79,Y,54646
14307,664,44,Y,63012
14308,893,47,R,77080
14309,419,67,F,34020
14310,645,72,O,56643
14311,173,93,D,18088
14312,871,42,T,76692
14313,873,55,Q,75168
14314,543,12,N,43290
14315,766,22,P,63040
14316,334,78,Z,37080
14317,896,92,P,79040
14318,567,31,M,46046
14319,369,46,I,30295
14320,302,50,A,22880
14321,273,94,Q,29727
14322,33,23,V,4816
14323,962,17,F,68530
14324,377,97,I,34602
14325,993,64,Y,94073
14326,900,99,W,86913
14327,835,94,N,72462
14328,102,32,P,10720
14329,59,29,X,7744
14330,368,73,Q,35721
14331,376,84,M,35420
14332,787,19,O,63674
14333,287,18,A,19825
14334,729,61,T,66360
14335,588,20,I,44384
14336,916,81,O,78763
14337,641,75,L,54416
14338,28,76,Z,9360
14339,941,70,V,86946
14340,466,73,M,41503
14341,127,71,R,16236
14342,543,78,Y,55269
14343,85,62,J,10878
14344,270,43,U,26605
14345,163,10,F,12110
14346,793,29,Y,73158
14347,11,84,V,8170
14348,526,42,A,36920
14349,114,27,I,10293
14350,397,72,K,35175
14351,802,52,Y,76006
14352,550,80,U,53550
14353,424,91,M,39655
14354,351,70,H,30312
14355,805,20,R,67650
14356,691,53,E,51336
14357,712,66,I,56794
14358,80,47,R,10414
14359,72,60,B,8712
14360,671,17,C,46096
14361,500,31,O,41949
14362,512,48,O,44240
14363,310,68,A,24570
14364,70,90,A,10400
14365,268,97,R,29930
14366,216,86,N,23556
14367,687,40,D,49436
14368,959,80,D,70652
14369,250,50,L,22800
14370,199,65,Y,23496
14371,768,34,F,56140
14372,347,43,Q,31590
14373,707,31,V,63468
14374,734,79,A,52845
14375,981,89,M,82390
14376,903,20,H,66456
14377,589,85,E,46506
14378,814,13,Q,66987
14379,729,45,X,68112
14380,730,40,N,60060
14381,73,56,F,9030
14382,550,80,F,44100
14383,712,92,B,53064
14384,262,92,T,29736
14385,702,15,G,50907
14386,352,38,L,29640
14387,988,86,W,93438
14388,898,93,Z,89190
14389,105,37,A,9230
14390,972,51,C,68541
14391,680,46,G,51546
14392,969,32,N,78078
14393,15,17,P,2560
14394,531,17,L,41648
14395,517,76,Y,52777
14396,486,14,X,44000
14397,672,47,O,56801
14398,463,88,M,42427
14399,144,13,I,11461
14400,167,64,A,15015
14401,385,99,B,31944
14402,227,53,K,21000
14403,665,85,U,63750
14404,349,79,N,33384
14405,22,36,T,4872
14406,859,96,P,76400
14407,97,30,B,8382
14408,482,85,M,43659
14409,658,89,P,59760
14410,209,44,P,20240
14411,284,32,Q,25596
14412,641,66,U,60095
14413,35,24,A,3835
14414,644,40,Z,61560
14415,466,75,X,47608
14416,404,53,K,34275
14417,256,93,C,23383
14418,374,46,W,36540
14419,237,16,O,19987
14420,465,91,P,44480
14421,24,19,V,3698
14422,188,37,F,15750
14423,814,31,N,65910
14424,346,53,F,27930
14425,827,75,Y,80278
14426,508,36,M,41888
14427,570,61,K,47325
14428,909,49,J,70892
14429,9,42,Y,4539
14430,202,65,T,22428
14431,605,89,E,47886
14432,453,43,L,37696
14433,17,54,X,6248
14434,118,60,W,15486
14435,359,27,T,32424
14436,855,94,L,72124
14437,51,100,A,9815
14438,469,23,E,33948
14439,815,63,A,57070
14440,95,97,R,15744
14441,857,92,W,82563
14442,591,84,N,52650
14443,126,42,L,12768
14444,817,46,M,66451
14445,712,28,G,52540
14446,252,61,N,24414
14447,618,24,L,48792
14448,214,90,B,20064
14449,824,93,M,70609
14450,140,59,W,17313
14451,995,89,U,92140
14452,267,26,W,25491
14453,729,50,Z,70110
14454,394,25,Y,37291
14455,294,82,I,27448
14456,382,34,D,28288
14457,944,96,L,79040
14458,357,57,M,31878
14459,316,90,L,30856
14460,808,74,L,67032
14461,362,30,D,26656
14462,961,70,F,72170
14463,547,36,R,47806
14464,250,71,W,27927
14465,550,45,H,42840
14466,601,39,T,53760
14467,912,60,T,81648
14468,173,18,G,13561
14469,789,34,L,62548
14470,731,46,R,63714
14471,196,11,N,16146
14472,965,70,U,87975
14473,534,37,W,49677
14474,357,62,P,33520
14475,677,22,W,60813
14476,135,43,W,15486
14477,732,73,X,70840
14478,909,31,M,72380
14479,123,96,B,14454
14480,636,14,I,47450
14481,918,56,U,82790
14482,972,10,I,71686
14483,659,37,Q,56376
14484,725,77,Q,64962
14485,660,31,X,60808
14486,965,74,W,90393
14487,481,41,J,38628
14488,106,73,O,14141
14489,503,14,Z,46530
14490,194,57,Q,20331
14491,25,36,G,4331
14492,550,49,J,44326
14493,231,86,C,21239
14494,372,100,Z,42480
14495,782,16,C,53466
14496,337,84,C,28207
14497,68,15,I,6059
14498,283,53,G,23856
14499,460,61,R,42722
14500,771,68,B,55374
14501,75,44,V,10234
14502,607,56,A,43095
14503,504,66,S,47310
14504,858,53,A,59215
14505,271,79,R,28700
14506,578,24,T,50568
14507,840,47,S,73621
14508,898,94,X,87296
14509,75,15,P,7200
14510,151,48,S,16517
14511,973,43,T,85344
14512,401,78,N,37362
14513,201,56,A,16705
14514,964,86,B,69300
14515,807,34,S,69803
14516,86,93,F,12530
14517,127,82,L,15884
14518,315,85,G,28400
14519,976,62,Q,84078
14520,128,12,V,12040
14521,726,90,X,71808
14522,862,60,K,69150
14523,714,59,S,64159
14524,957,92,X,92312
14525,566,17,S,48389
14526,221,90,E,21459
14527,500,100,E,41400
14528,750,70,P,65600
14529,707,16,H,52056
14530,467,37,H,36288
14531,164,95,S,21497
14532,679,94,E,53337
14533,415,69,L,36784
14534,112,16,Z,11520
14535,918,97,J,75110
14536,796,68,K,64800
14537,763,64,X,72776
14538,920,20,T,78960
14539,12,73,R,6970
14540,971,72,J,77182
14541,742,51,P,63440
14542,188,51,C,16013
14543,191,51,Z,21780
14544,706,48,B,49764
14545,51,57,Q,8748
14546,605,31,N,49608
14547,461,38,W,43413
14548,70,81,V,12986
14549,491,90,H,41832
14550,105,25,X,11440
14551,994,44,G,73698
14552,965,34,G,70929
14553,763,36,V,68714
14554,811,55,Y,77074
14555,92,61,N,11934
14556,563,30,Y,52777
14557,956,68,K,76800
14558,626,64,J,51060
14559,139,43,N,14196
14560,532,18,N,42900
14561,241,77,T,26712
14562,535,61,U,50660
14563,267,39,D,20808
14564,348,92,B,29040
14565,971,47,C,68206
14566,240,73,O,24727
14567,220,47,I,19491
14568,49,27,P,6080
14569,103,66,J,12506
14570,521,34,W,48285
14571,340,72,O,32548
14572,691,68,V,65274
14573,471,54,D,35700
14574,781,31,K,60900
14575,315,47,U,30770
14576,453,66,O,41001
14577,444,26,M,36190
14578,892,33,N,72150
14579,567,93,O,52140
14580,736,94,P,66400
14581,23,58,B,5346
14582,459,50,N,39702
14583,496,53,X,48312
14584,456,55,E,35259
14585,92,55,A,9555
14586,810,74,L,67184
14587,373,87,T,38640
14588,966,89,F,73850
14589,623,73,D,47328
14590,990,21,K,75825
14591,416,83,H,35928
14592,495,84,A,37635
14593,470,38,I,37084
14594,367,13,S,31540
14595,960,74,Y,92026
14596,625,98,P,57840
14597,821,99,R,75440
14598,740,18,I,55334
14599,137,25,X,14256
14600,66,55,U,10285
14601,174,50,T,18816
14602,760,91,V,73186
14603,475,75,S,45650
14604,797,10,X,71016
14605,838,62,R,73800
14606,502,16,P,41440
14607,928,63,X,87208
14608,61,41,S,8466
14609,886,25,E,62859
14610,869,56,M,71225
14611,257,89,G,24566
14612,406,97,H,36216
14613,776,90,H,62352
14614,966,71,D,70516
14615,458,73,Q,43011
14616,92,65,C,10519
14617,278,34,D,21216
14618,130,13,H,10296
14619,213,15,H,16416
14620,262,55,Y,28213
14621,456,33,L,37164
14622,501,51,I,40296
14623,106,10,Z,10440
14624,938,44,F,68740
14625,291,60,P,28080
14626,163,81,Y,21716
14627,742,80,P,65760
14628,674,100,N,60372
14629,12,29,R,3362
14630,297,87,E,26496
14631,343,56,X,35112
14632,355,68,W,36801
14633,592,11,H,43416
14634,369,61,B,28380
14635,747,27,Z,69660
14636,98,41,F,9730
14637,411,44,X,40040
14638,918,72,U,84150
14639,909,94,N,78234
14640,819,72,X,78408
14641,909,61,A,63050
14642,518,38,X,48928
14643,708,97,K,60375
14644,343,33,M,28952
14645,457,86,B,35838
14646,164,57,Y,19669
14647,964,20,B,64944
14648,50,16,I,4818
14649,270,72,W,29754
14650,947,24,Y,86419
14651,854,78,W,81084
14652,637,17,Y,58206
14653,685,68,P,60240
14654,20,41,J,4514
14655,604,54,P,52640
14656,671,49,K,54000
14657,964,38,W,87174
14658,434,53,J,36038
14659,622,29,M,50127
14660,123,93,V,18576
14661,615,24,S,53037
14662,194,52,W,21402
14663,823,78,M,69377
14664,451,23,J,35076
14665,607,96,G,49913
14666,533,64,T,50148
14667,796,35,X,73128
14668,830,96,F,64820
14669,472,97,R,46658
14670,979,97,Y,95764
14671,567,91,O,51982
14672,356,33,A,25285
14673,953,55,B,66528
14674,695,68,H,54936
14675,318,85,L,30628
14676,506,98,L,45904
14677,158,52,B,13860
14678,348,47,T,33180
14679,650,50,D,47600
14680,266,78,M,26488
14681,463,49,D,34816
14682,773,75,L,64448
14683,953,44,X,87736
14684,527,27,G,39334
14685,830,100,J,68820
14686,97,59,M,12012
14687,951,82,P,82640
14688,73,15,I,6424
14689,215,67,P,22560
14690,247,17,Q,21384
14691,596,49,B,42570
14692,139,50,H,13608
14693,323,36,O,28361
14694,790,19,A,52585
14695,415,51,H,33552
14696,964,33,B,65802
14697,638,11,G,46079
14698,192,89,Y,25009
14699,572,14,V,50396
14700,252,87,Q,27459
14701,273,29,A,19630
14702,792,76,A,56420
14703,346,44,C,26130
14704,826,18,S,70052
14705,777,85,U,73270
14706,196,14,F,14700
14707,203,43,Z,22140
14708,866,36,I,65846
14709,512,28,H,38880
14710,318,14,I,24236
14711,276,21,G,21087
14712,978,31,J,74666
14713,880,86,L,73416
14714,837,31,U,73780
14715,242,20,R,21484
14716,328,82,G,29110
14717,763,40,P,64240
14718,941,13,C,63918
14719,601,93,T,58296
14720,475,95,U,48450
14721,878,50,Y,82592
14722,54,69,E,8487
14723,394,29,H,30456
14724,781,70,G,60421
14725,367,33,U,34000
14726,567,62,A,40885
14727,285,92,B,24882
14728,435,14,P,35920
14729,66,31,C,6499
14730,394,40,B,28644
14731,146,44,G,13490
14732,785,16,B,52866
14733,252,55,P,24560
14734,612,31,N,50154
14735,296,34,S,27390
14736,77,11,B,5808
14737,283,84,H,26424
14738,316,58,E,25806
14739,231,25,L,19456
14740,751,95,J,62604
14741,341,14,Z,31950
14742,133,49,X,16016
14743,893,53,U,80410
14744,665,26,X,60808
14745,75,77,M,11704
14746,842,93,O,73865
14747,591,80,H,48312
14748,118,22,W,12180
14749,315,39,A,23010
14750,301,20,N,25038
14751,51,22,O,5767
14752,233,22,B,16830
14753,60,15,F,5250
14754,240,46,A,18590
14755,763,81,S,70052
14756,246,97,D,23324
14757,328,22,V,30100
14758,4,53,D,3876
14759,165,16,X,15928
14760,194,70,U,22440
14761,990,30,W,88740
14762,50,50,Z,9000
14763,846,49,Q,72495
14764,712,13,I,52925
14765,738,26,W,66468
14766,801,72,H,62856
14767,426,10,I,31828
14768,532,48,M,44660
14769,773,18,S,65653
14770,704,43,H,53784
14771,582,22,D,41072
14772,409,86,O,39105
14773,750,98,R,69536
14774,273,16,A,18785
14775,39,26,U,5525
14776,876,67,N,73554
14777,459,19,E,32982
14778,34,80,I,8322
14779,505,44,G,38979
14780,630,65,O,54905
14781,39,20,X,5192
14782,274,77,S,29133
14783,324,90,I,30222
14784,99,27,G,8946
14785,500,22,M,40194
14786,997,21,K,76350
14787,418,22,T,36960
14788,227,97,D,22032
14789,543,14,G,39547
14790,400,68,E,32292
14791,857,33,E,61410
14792,663,89,A,48880
14793,36,97,S,11039
14794,902,82,A,63960
14795,731,90,S,68143
14796,868,54,J,68228
14797,702,51,U,64005
14798,401,16,W,36279
14799,462,14,V,40936
14800,864,89,E,65757
14801,618,98,G,50836
14802,609,21,I,45990
14803,726,46,Q,62532
14804,484,78,P,44960
14805,566,45,L,46436
14806,862,59,I,67233
14807,385,57,D,30056
14808,615,84,A,45435
14809,441,90,T,44604
14810,671,51,Q,58482
14811,442,37,C,32093
14812,394,78,E,32568
14813,37,32,V,5934
14814,39,87,I,9198
14815,277,22,N,23322
14816,604,41,Q,52245
14817,46,86,E,9108
14818,859,64,W,80301
14819,469,14,W,42021
14820,824,49,J,64602
14821,129,69,Q,16038
14822,845,38,E,60927
14823,125,80,V,17630
14824,918,68,T,82824
14825,985,28,R,83066
14826,25,72,C,6499
14827,927,70,Q,80757
